natemis,province,name,region
500424612,KZN,EBUTA JUNIOR SECONDARY SCHOOL,
500424649,KZN,EDGERTON PRIMARY SCHOOL ,
500424686,KZN,EGUGWINI JUNIOR SECONDARY SCHOOL,
500127576,KZN,EHLANE PRIMARY SCHOOL,
500424723,KZN,ELUKHOLWENI JUNIOR SECONDARY SCHOOL,
500130055,KZN,EMACABAZINI PRIMARY SCHOOL,
500130462,KZN,EMAFOHLA PRIMAY SCHOOL,
500130536,KZN,EMAGCAKINI PRIMARY SCHOOL,
500130906,KZN,EMAKHUZENI PRIMARY SCHOOL,
500131165,KZN,EMANGWANENI PRIMARY SCHOOL,
500424797,KZN,EMAUS JUNIOR SECONDARY SCHOOL,
500424834,KZN,EMAUS SENIOR SECONDARY SCHOOL,
500131720,KZN,EMAZABEKWENI PRIMARY SCHOOL,
500131757,KZN,EMAZIZINI PRIMARY  SCHOOL,
500424871,KZN,EMBUZWENI  JUNIOR  SECONDARY  SCHOOL,
500424908,KZN,EMFUNDWENI JUNIOR SECONDARY SCHOOL,
500133496,KZN,EMNQUNDEKWENI PRIMARY SCHOOL,
500135124,KZN,EMTSHAWAZO PRIMARY SCHOOL,
500442557,KZN,EMTSHIBENI SECONDARY SCHOOL,
500424945,KZN,EMVUBUKAZI JUNIOR SECONDARY SCHOOL,
500135346,KZN,EMWANENI PRIMARY SCHOOL,
500136715,KZN,ENGUDWINI PRIMARY SCHOOL,
500424982,KZN,ENGUNJINI JUNIOR SECONDARY SCHOOL,
500425019,KZN,ENGWAQA COMBINED SCHOOL,
500425056,KZN,ENGWAQA SECONDARY SCHOOL,
500137048,KZN,ENHLANHLENI COMBINED SCHOOL ,
500137566,KZN,ENKELABANTWANA FULL SERVICE SCHOOL,
500137714,KZN,ENKOTHWENI PRIMARY SCHOOL,
500137936,KZN,ENKUMBA PRIMARY SCHOOL,
500425093,KZN,ENTSIKENI PRIMARY SCHOOL,
500425130,KZN,ENTSIKENI SECONDARY SCHOOL,
500425167,KZN,ENYANISWENI COMBINED SCHOOL,
500140082,KZN,ESIBOMVINI PRIMARY SCHOOL,
500425204,KZN,ESIHLONTLWENI JUNIOR SECONDARY SCHOOL,
500141192,KZN,ESIQANDULWENI PRIMARY SCHOOL,
500141229,KZN,ESIQHINGINI PRIMARY SCHOOL,
500425241,KZN,ETEMBENI COMBINED SCHOOL,
500425278,KZN,EZIMPUNGENI COMBINED SCHOOL,
500144263,KZN,Faith-Way Christian School t/a FAITHWAY COLLEGE,
500308173,KZN,FIKESUTHE PRIMARY SCHOOL,
500145151,KZN,FOLESHILL PRIMARY SCHOOL,
500425315,KZN,FOUNTAINS JUNIOR SECONDARY SCHOOL,
500319532,KZN,FRANKLIN SECONDARY SCHOOL,
500425352,KZN,GCWENTSA JUNIOR SECONDARY SCHOOL,
500322085,KZN,GINYANE HIGH SCHOOL,
500425389,KZN,GINYIQHINGA SENIOR SECONDARY SCHOOL,
500148999,KZN,GLEN EDWARD SECODARY SCHOOL,
500425426,KZN,GLENGARRY JUNIOR SECONDARY SCHOOL,
500149628,KZN,GLENMAIZE PRIMARY SCHOOL,
500425463,KZN,GLOUCESTER PRIMARY SCHOOL,
500151256,KZN,GOXHILL PRIMARY SCHOOL,
500151478,KZN,GQUMENI PRIMARY SCHOOL,
500425500,KZN,GQWALU PRIMARY SCHOOL              ,
500425537,KZN,GUDLINTABA JUNIOR SECONDARY SCHOOL,
500152440,KZN,GUDLINTABA PRIMARY SCHOOL,
500152921,KZN,GXALINGENWA PRIMARY SCHOOL,
500425574,KZN,HAMBANATHI PRIMARY SCHOOL,
500498205,KZN,HARVEST ACADEMY,
500155030,KZN,HIGHFLATS INTERMEDIATE PRIMARY SCHOOL,
500425611,KZN,HIGHLANDS JUNIOR SECONDARY SCHOOL,
500425648,KZN,HILLTOP PRIMARY SCHOOL,
500155918,KZN,HLABENI PRIMARY SCHOOL,
500157250,KZN,HLOKOZI HIGH SCHOOL,
500157916,KZN,HLUTHANKUNGU PRIMARY SCHOOL,
500425685,KZN,HOPEWELL PRIMARY SCHOOL,
500159063,KZN,HUNTLEY PRIMARY  SCHOOL,
500425722,KZN,IBISI  JUNIOR SECONDARY  SCHOOL,
500425759,KZN,IBISI SENIOR SECONDARY SCHOOL,
500157953,KZN,IMBALENHLE PRIMARY SCHOOL,
500161209,KZN,IMPIYAMANDLA HIGH SCHOOL,
500161357,KZN,IMPUNGA HIGH SCHOOL,
500161468,KZN,IMVULENI PRIMARY SCHOOL,
500425796,KZN,INDAWANA PRIMARY SCHOOL,
500447885,KZN,INDAWANA SECONDARY SCHOOL,
500162948,KZN,INDUMAKUDE PRIMARY SCHOOL,
500163281,KZN,INGELI PRIMARY SCHOOL,
500165945,KZN,INTAKAMA PRIMARY SCHOOL,
500166574,KZN,INUNGI COMBINED SCHOOL,
500167240,KZN,ISANGCWABA COMBINED PRIMARY  SCHOOL,
500168868,KZN,ISISEKELO PRIMARY SCHOOL,
500130132,KZN,ISULETHU PRIMARY SCHOOL,
500170237,KZN,IXOPO  STATE  AIDED  PRIMARY  SCHOOL,
500170163,KZN,IXOPO HIGH SCHOOL,
500406408,KZN,IXOPO MONTESSORI PRIMARY SCHOOL,
500170200,KZN,IXOPO PRIMARY SCHOOL,
500170274,KZN,IXOPO VILLAGE INTERMEDIATE SCHOOL,
500171162,KZN,JANI PRIMARY SCHOOL,
500492766,KZN,JENS PRIMARY SCHOOL,
500425833,KZN,JERICHO JUNIOR SECONDARY SCHOOL,
500425870,KZN,JIRAH SENIOR PRIMARY SCHOOL,
500425907,KZN,JOZANA SENIOR SECONDARY SCHOOL,
500171865,KZN,JUBANE PRIMARY SCHOOL,
500425981,KZN,KESWA'S PRIMARY SCHOOL,
500428756,KZN,KHANYOLWETHU PRIMARY SCHOOL,
500425944,KZN,KHAYEKA  PRIMARY SCHOOL,
500426018,KZN,KHAYELITSHA JUNIOR PRIMARY SCHOOL,
500174344,KZN,KHETHOKUHLE PRIMARY SCHOOL,
500174936,KZN,KHUKHULELA PRIMARY SCHOOL,
500175306,KZN,KHULUMA COMBINED PRIMARY SCHOOL,
500175713,KZN,KIKIZANI PRIMARY SCHOOL,
500176971,KZN,KOKSTAD  PUBLIC  PRIMARY  SCHOOL,
500176897,KZN,KOKSTAD COLLEGE,
500176934,KZN,KOKSTAD JUNIOR SCHOOL,
500177008,KZN,KOKSTAD PRIMARY SCHOOL,
500177341,KZN,KRANSDRAAI PRIMARY SCHOOL,
500426055,KZN,KROMHOEK COMBINED SCHOOL,
500426092,KZN,KUKHANYENI PRIMARY SCHOOL,
500177896,KZN,KUMKANI PRIMARY SCHOOL,
500312798,KZN,KWA PITELA PRIMARY SCHOOL,
500179191,KZN,KWADLADLA PRIMARY SCHOOL,
500180856,KZN,KWAMBINGELELI PRIMARY SCHOOL,
500181966,KZN,KWAMVIMBELA HIGH SCHOOL,
500183520,KZN,KWASIKHUNYANA PRIMARY SCHOOL,
500183779,KZN,KWATHATHANI HIGH SCHOOL,
500426129,KZN,"L,MTIMKULU PRIMARY SCHOOL",
500426166,KZN,LADAM SENIOR SECONDARY SCHOOL,
500426203,KZN,LENFORD BALENI PRIMARY SCHOOL,
500337847,KZN,LESHMAN SECONDARY SCHOOL,
500308395,KZN,LINGELETHU PRIMARY SCHOOL,
500187183,KZN,LITTLE FLOWER COMBINED SCHOOL,
500426240,KZN,LONGKLOOF COMBINED SCHOOL,
500426277,KZN,LOURDES HIGH SCHOOL,
500429718,KZN,LOURDES JUNIOR SECONDARY SCHOOL,
500188071,KZN,LUBOVANA  PRIMARY  SCHOOL,
500188256,KZN,LUDLIKI LOWER PRIMARY SCHOOL,
500188293,KZN,LUFAFA PRIMARY SCHOOL,
500188404,KZN,LUHANA PRIMARY SCHOOL,
500188478,KZN,LUIPAARDSKOP PRIMARY SCHOOL,
500426314,KZN,LUKHASINI PRIMARY SCHOOL,
500426351,KZN,LUPHONGOLO PRIMARY SCHOOL,
500188922,KZN,LUSIBA PRIMARY  SCHOOL,
500188959,KZN,LUSIBALUKHULU  HIGH SCHOOL,
500189033,KZN,LUSWAZI SECONDARY SCHOOL,
500316353,KZN,LYNFORD SCHOOL,
500426388,KZN,MABANDLA SECONDARY SCHOOL,
500191475,KZN,MADULINI HIGH SCHOOL,
500442409,KZN,MADWALENI PRIMARY SCHOOL,
500192326,KZN,MAGIDIGIDI PRIMARY SCHOOL,
500426425,KZN,MAGOGO JUNIOR SECONDARY SCHOOL,
500192881,KZN,MAHAFANA  PRIMARY   SCHOOL,
500193029,KZN,MAHAWULE JUNIOR PRIMARY SCHOOL,
500193066,KZN,MAHEHLE PRIMARY SCHOOL,
500193288,KZN,MAHLAHLA SECONDARY SCHOOL,
500426462,KZN,MAHOBE JUNIOR SECONDARY SCHOOL,
500194620,KZN,MAKHONZA PRIMARY SCHOOL,
500426499,KZN,MALENGE JUNIOR SECONDARY SCHOOL,
500195175,KZN,MALEZULU COMBINED SCHOOL,
500195952,KZN,MANDADLA HIGH SCHOOL,
500426536,KZN,MANDLAZI J.S SCHOOL,
500196470,KZN,MANDLEZIZWE  HIGH SCHOOL,
500197580,KZN,MANTULELA COMBINED PRIMARY SCHOOL,
500199097,KZN,MARAISKOP PRIMARY SCHOOL,
500426610,KZN,MARANJANA SENIOR PRIMARY SCHOOL,
500199615,KZN,MARIATHAL COMBINED SCHOOL,
500200022,KZN,MARYHELP PRIMARY SCHOOL,
500426647,KZN,MASAKHANE JUNIOR PRIMARY SCHOOL                                                 ,
500308210,KZN,MASAMENI SECONDARY SCHOOL,
500200244,KZN,MASHAYILANGA PRIMARY SCHOOL,
500200355,KZN,MASHESHISA PRIMARY SCHOOL,
500200651,KZN,MASHUMI COMBINED PRIMARY SCHOOL,
500202242,KZN,MATSHANHLOLA PRIMARY SCHOOL,
500308247,KZN,MAVANGANA HIGH SCHOOL,
500203352,KZN,MAZONGO PRIMARY SCHOOL,
500203574,KZN,MBAMBALALA PRIMARY SCHOOL,
500426684,KZN,MBUMBULWANA JUNIOR SECONDARY SCHOOL ,
500206090,KZN,MDINGI HIGH SCHOOL,
500206756,KZN,MDUTSHINI PRIMARY SCHOOL,
500207089,KZN,MEHLOMANE PRIMARY SCHOOL ,
500207533,KZN,MEMELA PRIMARY SCHOOL,
500426721,KZN,MFULAMHLE COMBINED SCHOOL,
500426758,KZN,MHLABA COMBINED SCHOOL,
500210789,KZN,MICHAEL M SHELEMBE PRIMARY SCHOOL,
500211418,KZN,MJILA P SCHOOL,
500426795,KZN,MKHATSHANA JUNIOR SECONDARY SCHOOL,
500211788,KZN,MKHAZENI PRIMARY SCHOOL,
500212047,KZN,MKHOMAZANA PRIMARY SCHOOL,
500442372,KZN,MLINDELI PRIMARY SCHOOL,
500426832,KZN,MLOZANA JUNIOR SECONDARY SCHOOL,
500426869,KZN,MNCEBA JUNIOR SECONDARY SCHOOL,
500442520,KZN,MNKANGALA PRIMARY SCHOOL,
500214045,KZN,MNYAMANA PRIMARY SCHOOL,
500185909,KZN,MNYWANENI PRIMARY SCHOOL,
500426980,KZN,MOUNT HOREB JUNIOR SECONDARY SCHOOL,
500426906,KZN,MOYENI JUNIOR SECONDARY SCHOOL,
500216265,KZN,MPENGWANA PRIMARY SCHOOL,
500216598,KZN,MPHEPHETHA PRIMARY SCHOOL               ,
500217042,KZN,MPOFINI PRIMARY SCHOOL,
500337810,KZN,MQULELA SECONDARY SCHOOL,
500218115,KZN,MSAYINA PRIMARY SCHOOL,
500218485,KZN,MSHOBASHOBI PRIMARY SCHOOL,
500426943,KZN,MSUDUKENI SENIOR SECONDARY SCHOOL,
500215340,KZN,Mt Currie Senior Secondary School,
500427017,KZN,MT SHEBA PRIMARY SCHOOL,
500219151,KZN,MTHINTANYONI PRIMARY SCHOOL,
500427054,KZN,MTHWANE  SENIOR  SECONDARY  SCHOOL,
500427091,KZN,MVOLOZANA PRIMARY SCHOOL,
500427128,KZN,MYEMBE JUNIOR SECONDARY SCHOOL,
500427165,KZN,MZOKHANYO JUNIOR SECONDARY SCHOOL,
500222740,KZN,MZWENDABA PRIMARY  SCHOOL,
500223369,KZN,NCAKUBANA  PRIMARY  SCHOOL,
500223813,KZN,NCOMANI HIGH SCHOOL,
500223961,KZN,NCWADI PRIMARY SCHOOL,
500224035,KZN,NDABAKAZIBUZWA SECONDARY SCHOOL,
500224405,KZN,NDABISEKHAYA HIGH SCHOOL,
500224701,KZN,NDEBENI PRIMARY SCHOOL,
500224738,KZN,NDELA SECONDARY SCHOOL,
500427202,KZN,NDLOZANA JUNIOR SECONDARY SCHOOL,
500226662,KZN,NEW MARKET PRIMARY SCHOOL,
500227106,KZN,NEWTONVILLE PRIMARY SCHOOL,
500227624,KZN,NGCESHENI PRIMARY SCHOOL,
500228512,KZN,NGONYAMA HIGH SCHOOL ,
500427239,KZN,NGQUMARENI COMBINED SCHOOL,
500427276,KZN,NGUSE JUNIOR SECONDARY SCHOOL ,
500229437,KZN,NGXOLA PRIMARY SCHOOL,
500325415,KZN,NHLAMVANA PRIMARY SCHOOL,
500493395,KZN,NKOMOSE COMPREHENSIVE HGH SCHOOL,
500233285,KZN,NKWELETSHENI PRIMARY SCHOOL,
500233396,KZN,NKWEZELA PRIMARY SCHOOL ,
500323862,KZN,NOBENGELA PRIMARY SCHOOL,
500427313,KZN,NOBILA SENIOR PRIMARY SCHOOL,
500427350,KZN,NOKHWEZI SENIOR PRIMARY SCHOOL,
500234210,KZN,NOKWEJA PRIMARY SCHOOL,
500234247,KZN,NOKWEJA SECONDARY SCHOOL,
500234284,KZN,NOMABHUNGA LOWER PRIMARY SCHOOL,
500234358,KZN,NOMAGAGA PRIMARY SCHOOL,
500234543,KZN,NOMANDLA JUNIOR PRIMARY SCHOOL,
500427387,KZN,NOMBEWU FULL SERVICE SCHOOL,
500427424,KZN,NOMEVA SENIOR PRIMARY SCHOOL,
500235024,KZN,NOMGIDI PRIMARY SCHOOL,
500427461,KZN,NOMPUMELELO HIGH SCHOOL,
500117549,KZN,NOMZAMO PRIMARY SCHOOL,
500235542,KZN,NONGENGANE PRIMARY SCHOOL,
500444111,KZN,NONKQUBELA PRIMARY SCHOOL,
500235727,KZN,NONKWENKWANE HIGH SCHOOL,
500238169,KZN,NSIMBINI PRIMARY SCHOOL,
500238798,KZN,NTABAMAKHABA PRIMARY SCHOOL,
500308432,KZN,NTABANE HIGH SCHOOL,
500239057,KZN,NTABENDE SECONDARY SCHOOL,
500239168,KZN,NTAMBANANE PRIMARY SCHOOL,
500427498,KZN,NTLABENI JUNIOR SECONDARY SCHOOL,
500427535,KZN,NTLAMBAMASOKA JUNIOR SECONDARY SCHOOL,
500427572,KZN,NTSHONGO JUNIOR SECONDARY SCHOOL,
500240722,KZN,NTSIMBINI PRIMARY SCHOOL,
500241055,KZN,NTWASAHLOBO HIGH SCHOOL,
500427609,KZN,NYAKA JUNIOR SECONDARY SCHOOL,
500427646,KZN,NYENYEZI SENIOR PRIMARY SCHOOL,
500245939,KZN,PALMIET PRIMARY SCHOOL,
500427683,KZN,PETROS JOZANA JUNIOR SECONDARY SCHOOL,
500248418,KZN,PHESHE PRIMARY SCHOOL,
500249380,KZN,PHOLELA PUBLIC SCHOOL ,
500249454,KZN,PHONSIMPI PRIMARY SCHOOL,
500308469,KZN,PHUMOBALA    PRIMARY SCHOOL,
500427720,KZN,POLANYONI SINIOR PRIMARY SCHOOL,
500498131,KZN,POWER OF LOVE PRIMARY SCHOOL,
500427757,KZN,Q0NDOKUHLE SENIOR PRIMARY SCHOOL,
500253968,KZN,QOYINTABA PRIMARY SCHOOL,
500254301,KZN,QULASHE COMBINED SCHOOL,
500308284,KZN,RALPHHARDINGHAM HIGH SCHOOL,
500308321,KZN,RAMAROBI SECONDARY SCHOOL,
500427794,KZN,READSDALE JUNIOR SECONDARY SCHOOL,
500255041,KZN,REICHENAU PRIMARY SCHOOL,
500255670,KZN,RIDGE PRIMARY SCHOOL,
500427831,KZN,RIETVLEI JUNIOR SECONDARY SCHOOL,
500427868,KZN,RIETVLEI SENIOR SECONDARY SCHOOL,
500400932,KZN,RIVERMEAD PREPARATORY SCHOOL,
500256706,KZN,RUSTFONTEIN PRIMARY SCHOOL,
500257335,KZN,SAILORS GIFT PRIMARY SCHOOL,
500427905,KZN,SAMARIA JUNIOR SECONDARY SCHOOL,
500257964,KZN,SANDANEZWE PRIMARY SCHOOL,
500259000,KZN,SAVELA JUNIOR PRIMARY SCHOOL,
500259777,KZN,SEAFORD PRIMARY SCHOOL,
500164465,KZN,SENZAKAHLE PRIMARY SCHOOL,
500442446,KZN,SENZOKUHLE PRIMARY SCHOOL,
500260702,KZN,SETHABILE HIGHER PRIMARY SCHOOL,
500260850,KZN,SEVEN FOUNTAINS PRIMARY SCHOOL,
500261331,KZN,SHALOM PRIMARY SCHOOL,
500448588,KZN,SHAYAMOYA AREA SECONDARY SCHOOL,
500264254,KZN,SIFISO PRIMARY SCHOOL,
500266326,KZN,SINDAWONYE  PRIMARY SCHOOL,
500266400,KZN,SINEGUGU PRIMARY SCHOOL,
500323010,KZN,SINEVUSO SECONDARY SCHOOL,
500427942,KZN,SINGISI COMP TECH HIGH SCHOOL,
500429755,KZN,SINGISI SENIOR PRIMARY SCHOOL,
500266918,KZN,SIPHAHLENI PRIMARY SCHOOL,
500268065,KZN,SIQHOZA SECONDARY SCHOOL,
500427979,KZN,SIZAKANCANE  PRIMARY SCHOOL,
500271469,KZN,SIZISIZWE SECONDARY SCHOOL,
500271913,KZN,SKEYI PRIMARY SCHOOL,
500271950,KZN,SKOFILL HIGH SCHOOL,
500272764,KZN,SOKHELA PRIMARY SCHOOL,
500272838,KZN,SOLOKOHLO PRIMARY SCHOOL,
500272912,KZN,SOMANGWE PRIMARY SCHOOL,
500273023,KZN,SOMELULWAZI SENIOR PRIMARY SCHOOL,
500273615,KZN,SONGOZINI PRIMARY SCHOOL,
500273800,KZN,SONQOBASIMUNYE SECONDARY SCHOOL,
500273874,KZN,SONYONGWANA HIGH SCHOOL,
500274096,KZN,SOUL PRIMARY SCHOOL ,
500274873,KZN,SPRINGVALE PRIMARY SCHOOL,
500428090,KZN,ST AUGUSTINE PRIMARY SCHOOL,
500428127,KZN,ST BARNABAS JUNIOR SECONDARY SCHOOL,
500428164,KZN,ST BERNARD PRIMARY SCHOOL,
500275576,KZN,ST ELIZABETH PRIMARY SCHOOL,
500494024,KZN,ST MARY'S CATHOLIC SCHOOL,
500276316,KZN,ST MICHAELS PRIMARY SCHOOL,
500276279,KZN,ST MICHAELS SCHOOL,
500428238,KZN,ST MICHAEL'S SECONDARY SCHOOL,
500276575,KZN,ST PATRICKS COLLEGE,
500428275,KZN,ST PATRICKS JUNIOR SECONDARY SCHOOL,
500428312,KZN,ST PAUL'S JUNIOR SECONDARY SCHOOL,
500276649,KZN,ST PAULS PRIMARY SCHOOL,
500492877,KZN,ST THOMAS RESIDENTIAL SCHOOL,
500428053,KZN,ST. ALOIS JUNIOR SECONDARY SCHOOL,
500428201,KZN,ST. FAITH'S JUNIOR SECONDARY SCHOOL,
500276427,KZN,ST. NICHOLAUS COMBINED PRIMARY SCHOOL,
500277093,KZN,STAFFORD PRIMARY SCHOOL,
500277907,KZN,STEPMORE PRIMARY SCHOOL,
500428349,KZN,STRAALHOEK SENIOR PRIMARY SCHOOL,
500428386,KZN,STRANGERS' REST JUNIOR SECONDARY SCHOOL,
500428423,KZN,SUMMERFIELD JUNIOR SECONDARY SCHOOL,
500447959,KZN,SUNRISE COMBINED SCHOOL,
500428460,KZN,SYRIA SENIOR PRIMARY SCHOOL,
500279461,KZN,TAFELKOP PRIMARY SCHOOL,
500279498,KZN,TAFENI PRIMARY SCHOOL,
500279535,KZN,TARR'S VALLEY PRIMARY SCHOOL,
500428497,KZN,TEEKLOOF SENIOR PRIMARY SCHOOL,
500449957,KZN,TERRIE ANN BRIDGING SCHOOL,
500428534,KZN,TEXNYBERT JUNIOR SECONDARY SCHOOL,
500280645,KZN,THANDUXOLO PRIMARY SCHOOL,
500281237,KZN,THELAMUVA HIGH SCHOOL ,
500428571,KZN,THEMBALIHLE SENIOR PRIMARY SCHOOL  ,
500281866,KZN,THIBANE COMBINED SCHOOL,
500428608,KZN,THORNBUSH PRIMARY SCHOOL,
500308506,KZN,THUBALEMFUNDO JUNIOR SECONDARY SCHOOL,
500283420,KZN,THUKEYANA PRIMARY SCHOOL,
500283679,KZN,THUNZI PRIMARY SCHOOL,
500283827,KZN,TIGERVLEI PRIMARY SCHOOL,
500428645,KZN,TONJENI JUNIOR SECONDARY SCHOOL,
500284715,KZN,TROUTWATERS PRIMARY SCHOOL,
500428682,KZN,TSAWULE PRIMARY SCHOOL,
500428719,KZN,TSHAKA'S S.P SCHOOL,
500286676,KZN,UKUTHULA HIGH SCHOOL,
500287342,KZN,UMFULUMANE PRIMARY SCHOOL,
500428793,KZN,UMGANO PRIMARY SCHOOL,
500287564,KZN,UMGODI PRIMARY SCHOOL,
500287638,KZN,UMHLABASHANA JUNIOR PRIMARY SCHOOL,
500287601,KZN,UMHLABASHANA SENIOR PRIMARY SCHOOL,
500288563,KZN,UMOYA OMUSHA PRIMARY SCHOOL,
500288674,KZN,UMQATSHENI PRIMARY SCHOOL,
500428830,KZN,UMZIMKULU J.S.SCHOOL,
500289858,KZN,UNDERBERG SCHOOL,
500428867,KZN,UPPER IBISI JUNIOR SECONDAY SCHOOL,
500290820,KZN,VALENTINE PRIMARY SCHOOL,
500428904,KZN,VEZUKHANYO SENIOR PRIMARY SCHOOL,
500428941,KZN,VICTORY JUNIOR SECONDARY SCHOOL,
500428978,KZN,VIERKANT JUNIOR SECONDARY SCHOOL.,
500292522,KZN,VOGELVLEI PRIMARY SCHOOL,
500429015,KZN,VUKANI JUNIOR SECONDARY SCHOOL,
500429052,KZN,VULAMEHLO COMBINED SCHOOL,
500429126,KZN,VULINDLELA  JUNIOR PRIMARY SCHOOL ,
500496836,KZN,VUMANI SECONDARY SCHOOL,
500429163,KZN,VUMAZONKE COMBINED SCHOOL,
500294113,KZN,VUSINDABA PRIMARY SCHOOL,
500294483,KZN,WANSBECK PRIMARY SCHOOL,
500429200,KZN,WASHBANK JUNIOR SECONDARY SCHOOL,
500294964,KZN,WEBBSTOWN COMBINED SCHOOL,
500295741,KZN,WESTLANDS PRIMARY SCHOOL,
500296333,KZN,WILLOWDALE PRIMARY SCHOOL,
500296999,KZN,WOODHURST PRIMARY SCHOOL,
500297850,KZN,XOLO XOLO PRIMARY SCHOOL,
500429237,KZN,ZADUNGENI PRIMARY SCHOOL,
500429274,KZN,ZAKHELE SENIOR PRIMARY SCHOOL,
500298479,KZN,ZAKHEZULU HIGH SCHOOL,
500298553,KZN,ZAMAFUTHI COMBINED PRIMARY SCHOOL,
500429311,KZN,ZAMANI S P SCHOOL,
500429348,KZN,ZAMAZELA SENIOR PRIMARY SCHOOL,
500429422,KZN,ZAMOKUHLE  JUNIOR PRIMARY SCHOOL,
500429385,KZN,ZAMOKUHLE SECONDARY SCHOOL,
500429459,KZN,ZAMUKULUNGISA SENIOR PRIMARY SCHOOL,
500299330,KZN,ZASENGWA JUNIOR PRIMARY SCHOOL,
500299367,KZN,ZASHUKE HIGH SCHOOL,
500429496,KZN,ZIBUKELI PRIMARY SCHOOL,
500429533,KZN,ZIMEMA SENIOR PRIMARY SCHOOL,
500429570,KZN,ZIZAMELE SENIOR PRIMARY SCHOOL,
500429607,KZN,ZWELIBANZI JUNIOR SECONDARY SCHOOL,
500429644,KZN,ZWELINZIMA SENIOR SECONDARY SCHOOL,
500302031,KZN,ZWELITHULE PRIMARY SCHOOL,
500429681,KZN,ZWELONKE JUNIOR SECONDARY SCHOOL,
500101195,KZN,A.M. MOOLLA SECONDARY SCHOOL,
500100677,KZN,ALDINVILLE SENIOR PRIMARY SCHOOL,
500101269,KZN,AMABUTHO PRIMARY SCHOOL,
500102416,KZN,AMAPHUPHESIZWE HIGH SCHOOL,
500102675,KZN,AMATIGULU HIGH SCHOOL,
500277241,KZN,ASHRAM PRIMARY SCHOOL,
500103859,KZN,ASHVILLE PRIMARY SCHOOL,
500104821,KZN,BALCOMB'S HILL PRIMARY SCHOOL,
500320494,KZN,BANGUNI SECONDARY SCHOOL,
500108188,KZN,BHEKAMAFA PRIMARY SCHOOL,
500109483,KZN,BHIDAKHONA PRIMARY SCHOOL,
500110741,KZN,BHOVUNGANE SENIOR  PRIMARY SCHOOL,
500111074,KZN,BONGIMFUNDO PRIMARY SCHOOL,
500340696,KZN,BONGINKOSI PRIMARY SCHOOL,
500116328,KZN,CHIBINI PRIMARY SCHOOL,
500335294,KZN,CHIEF NGONYAMA TECHNICAL SCHOOL,
500118474,KZN,CRANBURN PRIMARY SCHOOL,
500119473,KZN,DALIBO PRIMARY SCHOOL,
500119991,KZN,Darnall Primary School,
500120028,KZN,DARNALL SECONDARY SCHOOL,
500120324,KZN,DAWNVIEW PRIMARY SCHOOL,
500120583,KZN,DEDA PRIMARY SCHOOL,
500120731,KZN,DENDETHU PRIMARY SCHOOL,
500492803,KZN,DESTINY LIFE ACADEMY SCHOOL,
500121212,KZN,DIKWAYO  PRIMARY SCHOOL,
500121508,KZN,DINGIZWE COMBINED SCHOOL,
500443667,KZN,DINUPHOZO PRIMARY SCHOOL,
500121767,KZN,DLABAZANA SENIOR PRIMARY SCHOOL,
500122322,KZN,DLUDLA PRIMARY SCHOOL,
500122433,KZN,DOKODWENI PRIMARY SCHOOL,
500320531,KZN,DR B. W. VILAKAZI JUNIOR PRIMARY SCHOOL,
500302919,KZN,DUBEYANE PRIMARY SCHOOL,
500441114,KZN,DULINI PRIMARY SCHOOL,
500334961,KZN,DUMANE COMMERCIAL HIGH SCHOOL,
500124431,KZN,DUMEZWENI JUNIOR PRIMARY SCHOOL,
500124912,KZN,DUNGA PRIMARY SCHOOL,
500126059,KZN,EBENDLE PRIMARY SCHOOL,
500126429,KZN,EBUKHOSINI PRIMARY SCHOOL,
500127539,KZN,EGWENI PRIMARY SCHOOL,
500127909,KZN,EKHATHA PRIMARY SCHOOL,
500128797,KZN,EKUNQOBENI PRIMARY SCHOOL,
500129241,KZN,EKUVUKENI PRIMARY SCHOOL,
500130795,KZN,EMAKHASINI PRIMARY SCHOOL,
500130832,KZN,EMAKHENI PRIMRY SCHOOL,
500131387,KZN,EMANYONINI PRIMARY SCHOOL,
500302697,KZN,EMBONQENI PRIMARY SCHOOL,
500132238,KZN,EMBUSWENI PRIMARY SCHOOL,
500132275,KZN,EMBUYENI PRIMARY SCHOOL,
500132756,KZN,EMHLUBULWENI PRIMARY SCHOOL,
500132941,KZN,EMKHAMBENI PRIMARY SCHOOL ,
500133274,KZN,EMLANDELENI PRIMARY SCHOOL,
500134162,KZN,EMPHISE PRIMARY SCHOOL,
500134495,KZN,EMPUNGENI PRIMARY SCHOOL,
500134569,KZN,EMSENGENI PRIMARY SCHOOL,
500134717,KZN,EMTHALENI PRIMARY SCHOOL,
500134754,KZN,EMTHANDENI PRIMARY SCHOOL,
500135864,KZN,ENDANDATHWENI PRIMARY SCHOOL ,
500136271,KZN,ENEMBE PRIMARY SCHOOL,
500137825,KZN,ENKUKWINI PRIMARY SCHOOL,
500137973,KZN,ENKUMBENI  HIGHER PRIMARY SCHOOL,
500138047,KZN,ENKWAMBASE PRIMARY SCHOOL,
500138158,KZN,ENSIKENI PRIMARY SCHOOL,
500139120,KZN,ENYOKENI PRIMARY SCHOOL,
500139675,KZN,ESESE PRIMARY SCHOOL,
500140267,KZN,ESIDUMBINI PRIMARY SCHOOL,
500140452,KZN,ESIHLUSHWANENI COMBINED SCHOOL,
500140822,KZN,ESINDI PRIMARY SCHOOL,
500141303,KZN,ESIQHOQHWENI SECONDARY SCHOOL,
